"","X","republican","democrat","place_lat","place_lon"
"640",10654,0,1,37.2691755,-119.3066075
"641",10661,0,1,41.9247185,-87.697606
"642",10666,0,1,41.9247185,-87.697606
"643",10763,0,1,41.9247185,-87.697606
"644",10779,1,0,32.67821,-83.1738665
"645",10780,0,1,36.35618,-94.2865825
"646",10783,1,0,36.356177,-94.2865825
"647",10788,1,0,36.356177,-94.2865825
"648",10789,1,0,36.356177,-94.2865825
"649",10790,1,0,36.356177,-94.2865825
"650",10794,1,0,36.35618,-94.2865825
"651",10799,1,0,36.356177,-94.2865825
"652",10801,1,0,36.356177,-94.2865825
"653",10802,1,0,36.35618,-94.2865825
"654",10806,1,0,35.1704985,-79.861034
"655",10809,0,1,29.838495,-95.4464865
"656",10811,0,1,29.0229155,-95.4322145
"657",10814,0,1,26.27026,-80.2497725
"658",10840,1,0,33.5669805,-117.1965255
"659",10945,1,0,38.96378,-76.7466385
"660",10968,1,0,41.345003,-72.108118
"661",11464,1,0,32.924548,-96.8799575
"662",11465,0,1,44.14544,-120.5834015
"663",11471,1,0,41.4171145,-85.725663
"664",11474,1,0,29.982601,-90.011008
"665",11491,1,0,29.9826,-90.011008
"666",11497,1,0,18.34205,-66.344165
"667",11500,1,0,34.02079,-118.4119065
"668",11559,0,1,42.17892,-83.7515025
"669",11601,0,1,44.5231735,-88.0081985
"670",11604,0,1,36.6891495,-121.6412685
"671",11667,0,1,34.02079,-118.4119065
"672",11682,0,1,39.49976,-111.547029
"673",11688,1,0,42.971199,-71.4440805
"674",11709,1,0,39.157053,-84.6358615
"675",11762,0,1,28.58845,-81.1972755
"676",11804,1,0,37.77066,-122.4359785
"677",11808,1,0,37.7706565,-122.4359785
"678",11809,1,0,37.7706565,-122.4359785
"679",11810,0,1,37.77066,-122.4359785
"680",11815,1,0,37.77066,-122.4359785
"681",11817,1,0,37.77066,-122.4359785
"682",11818,1,1,37.77066,-122.4359785
"683",11819,0,1,37.77066,-122.4359785
"684",11837,1,0,37.7706565,-122.4359785
"685",11848,0,1,37.77066,-122.4359785
"686",11850,1,0,37.77066,-122.4359785
"687",11858,1,0,37.7706565,-122.4359785
"688",11863,0,1,37.77066,-122.4359785
"689",11865,1,0,37.77066,-122.4359785
"690",11874,1,1,37.77066,-122.4359785
"691",11876,1,1,37.77066,-122.4359785
"692",11883,0,1,26.03968,-80.1783915
"693",11884,0,1,26.03968,-80.1783915
"694",11885,0,1,26.03968,-80.1783915
"695",11886,0,1,26.03968,-80.1783915
"696",11921,1,0,42.3527865,-83.099288
"697",11923,1,0,32.423363,-85.7054925
"698",11948,1,1,30.93734,-91.4010085
"699",11958,0,1,39.99468,-82.985772
"700",11959,1,0,42.71125,-84.412759
"701",12033,1,0,34.02079,-118.4119065
"702",12056,1,0,38.671418,-121.3800735
"703",12079,1,0,40.0797,-82.407653
"704",12113,1,0,25.97612,-80.307064
"705",12118,0,1,35.40198,-80.6311315
"706",12121,0,1,35.40198,-80.6311315
"707",12156,1,0,31.232221,-85.425011
"708",12159,0,1,32.97896,-115.53783
"709",12168,1,0,33.0612425,-96.7349005
"710",12177,1,0,43.593853,-84.772176
"711",12181,0,1,39.7795625,-86.1429225
"712",12223,1,0,42.746617,-75.770041
"713",12268,0,1,40.65514,-73.9487755
"714",12373,1,1,35.8305215,-85.9785995
"715",12436,1,0,38.00338,-79.420865
"716",12449,0,1,37.79199,-122.2286855
"717",12450,0,1,37.79199,-122.2286855
"718",12470,1,0,42.82603,-73.6920055
"719",12471,1,0,42.82603,-73.6920055
"720",12514,0,1,41.51401,-81.5665045
"721",12531,1,0,33.63114,-80.926628
"722",12544,0,1,36.0904,-79.8573635
"723",12552,1,0,41.28546,-111.98902
"724",12595,1,0,39.9946835,-82.985772
"725",12600,1,0,32.84882,-83.6540795
"726",12645,0,1,38.114777,-122.2302225
"727",12652,1,0,38.7503225,-76.908404
"728",12694,1,0,38.50215,-117.0226945
"729",12695,0,1,39.259068,-119.565046
"730",12705,1,0,42.39732,-83.3733495
"731",12709,1,1,31.1688935,-100.0768885
"732",12720,0,1,39.28471,-76.620482
"733",12726,0,1,39.284713,-76.620482
"734",12778,0,1,34.70603,-86.611411
"735",12790,1,0,41.66494,-88.526811
"736",12793,1,0,41.83358,-87.732013
"737",12803,0,1,40.10748,-88.279219
"738",12812,1,0,27.698682,-83.804475
"739",12814,1,0,41.79158,-88.040002
"740",12818,1,1,37.090301,-76.5078085
"741",12820,0,1,36.895082,-76.255686
"742",12834,0,1,32.23099,-90.1580165
"743",12853,0,1,42.22558,-83.2685445
"744",12867,1,0,35.83052,-85.9785995
"745",12872,0,1,39.1000485,-94.5592815
"746",12905,1,0,40.903584,-74.2227575
"747",12911,1,0,42.71205,-84.557899
"748",12940,1,0,40.22227,-74.01145
"749",12943,1,0,35.30905,-98.716992
"750",12945,1,0,35.4828435,-97.552161
"751",12948,1,0,38.59522,-90.0122255
"752",12953,1,0,29.982601,-90.011008
"753",12979,1,1,40.11509,-88.200334
"754",12983,1,0,33.76719,-84.433106
"755",12986,1,0,33.7671945,-84.433106
"756",13005,1,1,32.975264,-111.5324645
"757",13012,0,1,42.74672,-84.4816265
"758",13046,1,0,41.65659,-83.574671
"759",13047,0,1,36.20001,-86.791549
"760",13048,1,0,33.55286,-112.1246765
"761",13072,1,0,38.7537935,-90.271026
"762",13088,1,0,30.44909,-90.4273075
"763",13124,1,0,31.1688935,-100.0768885
"764",13132,1,0,44.94152,-93.1056485
"765",13133,1,0,44.94152,-93.1056485
"766",13155,1,0,34.02079,-118.4119065
"767",13188,0,1,39.71099,-74.985076
"768",13191,0,1,39.96895,-75.3537215
"769",13204,0,1,30.683649,-88.1615555
"770",13217,1,1,42.31367,-71.0887125
"771",13224,0,1,42.3136695,-71.0887125
"772",13254,0,1,38.757573,-93.5624795
"773",13281,1,0,29.417501,-98.5406515
"774",13292,0,1,42.74662,-75.770041
"775",13300,1,0,29.4175,-98.5406515
"776",13306,1,0,34.0451585,-117.603783
"777",13307,0,1,35.1705,-79.861034
"778",13320,1,0,42.5530415,-89.014027
"779",13321,0,1,39.05468,-76.949078
"780",13337,1,0,40.1133,-74.1495005
"781",13341,1,0,41.43604,-72.029256
"782",13351,0,1,39.96486,-82.936399
"783",13412,0,1,35.48284,-97.552161
"784",13415,1,0,40.60307,-111.992317
"785",13416,0,1,44.3989445,-122.701949
"786",13483,1,0,41.83358,-87.732013
"787",13504,1,0,32.3156615,-95.31704
"788",13522,1,0,25.85773,-80.3046625
"789",13525,0,1,37.07357,-84.63322
"790",13530,0,1,40.6998,-99.067996
"791",13567,0,1,46.44518,-120.42782
"792",13575,1,0,35.84742,-86.40961
"793",13581,1,0,37.2691755,-119.3066075
"794",13582,1,0,37.2691755,-119.3066075
"795",13583,0,1,47.157103,-122.506779
"796",13589,0,1,33.2025,-97.1147705
"797",13590,0,1,33.5422375,-86.793917
"798",13598,0,1,39.1277235,-77.7280455
"799",13612,1,0,31.1688935,-100.0768885
"800",13614,1,0,34.72412,-81.632793
"801",13621,0,1,36.96567,-86.4355085
"802",13650,1,0,33.9629945,-118.186267
"803",13665,1,0,37.24462,-77.4291635
"804",13681,1,0,31.16889,-100.0768885
"805",13813,0,1,28.0760375,-82.560333
"806",13891,0,1,39.7393,-89.2665075
"807",13892,0,1,39.7393,-89.2665075
"808",13894,0,1,41.717518,-87.610731
"809",13926,1,0,26.80044,-80.070926
"810",13939,1,0,26.80044,-80.070926
"811",14112,0,1,41.70895,-87.759533
"812",14134,0,1,42.11513,-88.0492465
"813",14875,1,0,43.58941,-70.3360675
"814",14876,1,0,43.6257,-70.2852705
"815",14877,1,0,43.6257,-70.2852705
"816",14878,1,0,43.6257045,-70.2852705
"817",14879,1,0,43.58941,-70.3360675
"818",14880,1,0,43.720811,-70.2398325
"819",14881,1,0,43.58941,-70.3360675
"820",14882,1,0,43.6257045,-70.2852705
"821",14883,1,0,43.6257,-70.2852705
"822",14884,1,0,43.720811,-70.2398325
"823",14885,1,0,43.5894075,-70.3360675
"824",14886,1,0,43.72081,-70.2398325
"825",14887,1,0,43.58941,-70.3360675
"826",14888,1,0,43.5894075,-70.3360675
"827",14889,1,0,43.6257,-70.2852705
"828",14890,1,0,43.58941,-70.3360675
"829",14891,1,0,43.72081,-70.2398325
"830",14892,1,0,43.6257045,-70.2852705
"831",14893,1,0,43.720811,-70.2398325
"832",14894,1,0,43.5894075,-70.3360675
"833",14895,1,0,43.5894075,-70.3360675
"834",14896,1,0,43.72081,-70.2398325
"835",14897,1,0,43.6257045,-70.2852705
"836",14898,1,0,43.72081,-70.2398325
"837",14899,1,0,43.5894075,-70.3360675
"838",14900,1,0,43.6257045,-70.2852705
"839",14901,1,0,43.58941,-70.3360675
"840",14902,1,0,43.5894075,-70.3360675
"841",14903,1,0,43.720811,-70.2398325
"842",14904,1,0,43.5894075,-70.3360675
"843",14905,1,0,43.58941,-70.3360675
"844",14906,1,0,43.6257,-70.2852705
"845",14907,1,0,43.720811,-70.2398325
"846",14908,1,0,43.5894075,-70.3360675
"847",14909,1,0,43.5894075,-70.3360675
"848",14910,1,0,43.720811,-70.2398325
"849",14911,1,0,43.6257,-70.2852705
"850",14912,1,0,43.5894075,-70.3360675
"851",14913,1,0,43.5894075,-70.3360675
"852",14914,1,0,43.5894075,-70.3360675
"853",14915,1,0,43.58941,-70.3360675
"854",14916,1,0,43.6257,-70.2852705
"855",14917,1,0,43.720811,-70.2398325
"856",14918,1,0,43.58941,-70.3360675
"857",14919,1,0,43.5894075,-70.3360675
"858",14920,1,0,43.5894075,-70.3360675
"859",14921,1,0,43.6257,-70.2852705
"860",14922,1,0,43.72081,-70.2398325
"861",14923,1,0,43.6257,-70.2852705
"862",14924,1,0,43.72081,-70.2398325
"863",14925,1,0,43.5894075,-70.3360675
"864",14926,1,0,43.58941,-70.3360675
"865",14927,1,0,43.6257045,-70.2852705
"866",14928,1,0,43.72081,-70.2398325
"867",14929,1,0,43.5894075,-70.3360675
"868",14930,1,0,43.5894075,-70.3360675
"869",14931,1,0,43.72081,-70.2398325
"870",14932,1,0,43.5894075,-70.3360675
"871",14933,1,0,43.5894075,-70.3360675
"872",14934,1,0,43.58941,-70.3360675
"873",14935,1,0,43.58941,-70.3360675
"874",14936,1,0,43.6257,-70.2852705
"875",14937,1,0,43.58941,-70.3360675
"876",14938,1,0,43.58941,-70.3360675
"877",14939,1,0,43.5894075,-70.3360675
"878",14940,1,0,43.58941,-70.3360675
"879",14941,1,0,43.6257,-70.2852705
"880",14942,1,0,43.5894075,-70.3360675
"881",14943,1,0,43.6257,-70.2852705
"882",14944,1,0,43.58941,-70.3360675
"883",14945,1,0,43.6257,-70.2852705
"884",14946,1,0,43.5894075,-70.3360675
"885",14947,1,0,43.58941,-70.3360675
"886",14948,1,0,43.72081,-70.2398325
"887",14949,1,0,43.58941,-70.3360675
"888",14950,1,0,43.5894075,-70.3360675
"889",14951,1,0,43.72081,-70.2398325
"890",14952,1,0,43.6257,-70.2852705
"891",14953,1,0,43.5894075,-70.3360675
"892",14954,1,0,43.720811,-70.2398325
"893",14955,1,0,43.720811,-70.2398325
"894",14956,1,0,43.6257045,-70.2852705
"895",14957,1,0,43.58941,-70.3360675
"896",14958,1,0,43.5894075,-70.3360675
"897",14959,1,0,43.720811,-70.2398325
"898",14960,1,0,43.5894075,-70.3360675
"899",14961,1,0,43.5894075,-70.3360675
"900",14962,1,0,43.6257,-70.2852705
"901",14963,1,0,43.6257,-70.2852705
"902",14964,1,0,43.5894075,-70.3360675
"903",14965,1,0,43.5894075,-70.3360675
"904",14966,1,0,43.5894075,-70.3360675
"905",14967,1,0,43.5894075,-70.3360675
"906",14968,1,0,43.58941,-70.3360675
"907",14969,1,0,43.720811,-70.2398325
"908",14970,1,0,43.5894075,-70.3360675
"909",14971,1,0,43.5894075,-70.3360675
"910",14972,1,0,43.5894075,-70.3360675
"911",14973,1,0,43.5894075,-70.3360675
"912",14974,1,0,43.5894075,-70.3360675
"913",14975,1,0,43.5894075,-70.3360675
"914",14976,1,0,43.5894075,-70.3360675
"915",14977,1,0,43.5894075,-70.3360675
"916",14978,1,0,43.5894075,-70.3360675
"917",14979,1,0,43.58941,-70.3360675
"918",14980,1,0,43.5894075,-70.3360675
"919",14981,1,0,43.58941,-70.3360675
"920",14982,1,0,43.58941,-70.3360675
"921",14983,1,0,43.5894075,-70.3360675
"922",14984,1,0,43.5894075,-70.3360675
"923",14985,1,0,43.58941,-70.3360675
"924",14986,1,0,43.58941,-70.3360675
"925",14987,1,0,43.72081,-70.2398325
"926",14988,1,0,43.5894075,-70.3360675
"927",14989,1,0,43.6257,-70.2852705
"928",14990,1,0,43.720811,-70.2398325
"929",14991,1,0,43.6257045,-70.2852705
"930",14992,1,0,43.58941,-70.3360675
"931",14993,1,0,43.5894075,-70.3360675
"932",14994,1,0,43.6257045,-70.2852705
"933",14995,1,0,43.72081,-70.2398325
"934",14996,1,0,43.6257,-70.2852705
"935",14997,1,0,43.5894075,-70.3360675
"936",14998,1,0,43.6257,-70.2852705
"937",14999,1,0,43.58941,-70.3360675
"938",15000,1,0,43.72081,-70.2398325
"939",15001,1,0,43.6257,-70.2852705
"940",15002,1,0,43.72081,-70.2398325
"941",15003,1,0,43.6257,-70.2852705
"942",15004,1,0,43.5894075,-70.3360675
"943",15005,1,0,43.6257,-70.2852705
"944",15006,1,0,43.5894075,-70.3360675
"945",15007,1,0,43.720811,-70.2398325
"946",15008,1,0,43.5894075,-70.3360675
"947",15009,1,0,43.5894075,-70.3360675
"948",15010,1,0,43.72081,-70.2398325
"949",15011,1,1,43.6257,-70.2852705
"950",15012,1,0,43.58941,-70.3360675
"951",15013,1,0,43.696187,-70.292545
"952",15014,1,0,43.5894075,-70.3360675
"953",15015,1,0,43.5894075,-70.3360675
"954",15016,1,0,43.5894075,-70.3360675
"955",15017,1,0,43.6257045,-70.2852705
"956",15018,1,0,43.6257,-70.2852705
"957",15019,1,0,43.58941,-70.3360675
"958",15020,1,0,43.6257,-70.2852705
"959",15021,1,0,43.58941,-70.3360675
"960",15022,1,0,43.58941,-70.3360675
"961",15023,1,0,43.72081,-70.2398325
"962",15024,1,0,43.720811,-70.2398325
"963",15025,1,0,43.720811,-70.2398325
"964",15026,1,0,43.6257,-70.2852705
"965",15027,1,0,43.6257045,-70.2852705
"966",15028,1,0,43.58941,-70.3360675
"967",15029,1,0,43.5894075,-70.3360675
"968",15030,1,0,43.5894075,-70.3360675
"969",15031,1,0,43.58941,-70.3360675
"970",15032,1,0,43.72081,-70.2398325
"971",15033,1,0,43.6257,-70.2852705
"972",15034,1,0,43.6257,-70.2852705
"973",15035,1,0,43.5894075,-70.3360675
"974",15036,1,0,43.5894075,-70.3360675
"975",15037,1,0,43.5894075,-70.3360675
"976",15038,1,0,43.5894075,-70.3360675
"977",15039,1,0,43.58941,-70.3360675
"978",15040,1,0,43.6257045,-70.2852705
"979",15041,1,0,43.5894075,-70.3360675
"980",15042,1,0,43.5894075,-70.3360675
"981",15043,1,0,43.5894075,-70.3360675
"982",15044,1,0,43.6257045,-70.2852705
"983",15045,1,0,43.58941,-70.3360675
"984",15046,1,0,43.5894075,-70.3360675
"985",15047,1,0,43.6257,-70.2852705
"986",15048,1,0,43.6257,-70.2852705
"987",15049,1,0,43.58941,-70.3360675
"988",15050,1,0,43.6257045,-70.2852705
"989",15051,1,0,43.5894075,-70.3360675
"990",15052,1,0,43.5894075,-70.3360675
"991",15053,1,0,43.696187,-70.292545
"992",15054,1,0,43.720811,-70.2398325
"993",15055,1,0,43.5894075,-70.3360675
"994",15056,1,0,43.6257045,-70.2852705
"995",15057,1,0,43.58941,-70.3360675
"996",15058,1,0,43.5894075,-70.3360675
"997",15059,1,0,43.72081,-70.2398325
"998",15060,1,0,43.6257045,-70.2852705
"999",15061,1,0,43.5894075,-70.3360675
"1000",15062,1,0,43.58941,-70.3360675
"1001",15063,1,0,43.72081,-70.2398325
"1002",15064,1,0,43.58941,-70.3360675
"1003",15069,0,1,31.1688935,-100.0768885
"1004",15079,1,1,43.05672,-87.9672925
"1005",15085,0,1,43.05672,-87.9672925
"1006",15088,1,0,43.0567225,-87.9672925
"1007",15099,0,1,43.0567225,-87.9672925
"1008",15100,1,0,43.05672,-87.9672925
"1009",15101,1,0,43.05672,-87.9672925
"1010",15109,0,1,43.0567225,-87.9672925
"1011",15114,1,0,43.05672,-87.9672925
"1012",15126,1,0,43.05672,-87.9672925
"1013",15128,1,0,43.05672,-87.9672925
"1014",15132,1,1,43.0567225,-87.9672925
"1015",15133,1,0,43.05672,-87.9672925
"1016",15137,1,0,43.05672,-87.9672925
"1017",15141,0,1,43.05672,-87.9672925
"1018",15144,1,0,43.05672,-87.9672925
"1019",15217,0,1,34.02079,-118.4119065
"1020",15219,1,0,39.77956,-86.1429225
"1021",15238,1,0,34.000937,-117.815428
"1022",15385,1,0,41.69323,-73.9169915
"1023",15459,0,1,41.67987,-72.7872745
"1024",15473,1,0,40.03995,-76.3003825
"1025",15488,1,0,41.11794,-77.604684
"1026",15499,1,0,40.03995,-76.3003825
"1027",15529,1,0,40.03995,-76.3003825
"1028",15585,0,1,40.03995,-76.3003825
"1029",15595,1,0,40.03995,-76.3003825
"1030",15609,1,0,40.03995,-76.3003825
"1031",15622,1,1,40.03995,-76.3003825
"1032",15638,1,0,26.27069,-80.1778765
"1033",15639,1,0,39.28471,-76.620482
"1034",15738,0,1,35.20906,-80.8467855
"1035",15751,0,1,40.03875,-84.2162235
"1036",16034,0,1,32.8198585,-96.7617535
"1037",16039,1,0,32.8198585,-96.7617535
"1038",16042,0,1,43.08834,-77.4179605
"1039",16057,1,1,41.44099,-87.4641715
"1040",16061,0,1,41.44099,-87.4641715
"1041",16062,0,1,41.44099,-87.4641715
"1042",16070,1,1,41.44099,-87.4641715
"1043",16071,1,1,41.44099,-87.4641715
"1044",16073,1,1,41.44099,-87.4641715
"1045",16078,1,1,41.44099,-87.4641715
"1046",16955,0,1,32.79925,-116.9523525
"1047",16968,1,0,36.215092,-81.657895
"1048",17014,1,0,33.9536335,-118.3461525
"1049",17019,1,0,33.97934,-117.5800355
"1050",17268,0,1,33.55286,-112.1246765
"1051",17269,0,1,33.5528625,-112.1246765
"1052",17271,0,1,33.55286,-112.1246765
"1053",17317,1,0,35.2208275,-81.08412
"1054",17345,1,0,28.980361,-95.9511125
"1055",17467,1,0,42.8709605,-71.3911455
"1056",17468,1,0,42.971199,-71.4440805
"1057",17539,1,1,32.576227,-86.6807375
"1058",17607,0,1,40.78071,-73.9685415
"1059",17612,1,0,34.0207895,-118.4119065
"1060",17699,1,0,40.00487,-75.117998
"1061",17706,1,0,40.00487,-75.117998
"1062",17717,1,0,40.00487,-75.117998
"1063",17743,1,0,39.17445,-93.875684
"1064",17789,1,0,42.30835,0.3142995
"1065",17790,1,0,42.30835,0.3142995
"1066",17796,1,0,42.30835,0.3142995
"1067",17797,1,0,42.30835,0.3142995
"1068",17800,1,0,42.30835,0.3142995
"1069",17802,0,1,42.30835,0.3142995
"1070",17803,1,0,42.308346,0.3142995
"1071",17814,1,0,42.30835,0.3142995
"1072",17824,1,0,42.30835,0.3142995
"1073",17837,1,0,42.308346,0.3142995
"1074",17849,1,0,42.30835,0.3142995
"1075",17853,1,0,42.30835,0.3142995
"1076",17864,0,1,42.30835,0.3142995
"1077",17872,1,0,42.30835,0.3142995
"1078",17882,1,0,42.30835,0.3142995
"1079",17884,0,1,42.308346,0.3142995
"1080",17924,0,1,33.67278,-112.3602185
"1081",18032,1,0,41.24759,-81.3394745
"1082",18043,0,1,41.081976,-112.0741955
"1083",18053,1,0,32.65568,-97.011168
"1084",18101,1,0,38.50502,-90.3152575
"1085",18104,1,0,46.740479,-122.995047
"1086",18132,1,0,42.308346,0.3142995
"1087",18141,0,1,41.83358,-87.732013
"1088",18155,0,1,40.8207125,-74.5582155
"1089",18161,0,1,40.8207125,-74.5582155
"1090",18165,0,1,40.8207125,-74.5582155
"1091",18185,0,1,40.8207125,-74.5582155
"1092",18193,0,1,40.8207125,-74.5582155
"1093",18233,1,0,33.84286,-117.851089
"1094",18243,1,0,42.473339,-83.650145
"1095",18244,1,1,42.462641,-83.651653
"1096",18245,0,1,42.462641,-83.651653
"1097",18246,1,0,42.46264,-83.651653
"1098",18247,0,1,42.46264,-83.651653
"1099",18248,0,1,42.462641,-83.651653
"1100",18249,0,1,42.462641,-83.651653
"1101",18250,0,1,42.46264,-83.651653
"1102",18251,0,1,42.46264,-83.651653
"1103",18629,0,1,42.74662,-75.770041
"1104",18640,0,1,41.19087,-80.7594155
"1105",18656,0,1,35.8305215,-85.9785995
"1106",18674,1,0,43.057039,-77.641937
"1107",18675,0,1,43.12727,-77.6052065
"1108",18937,1,0,37.331159,-121.8737305
"1109",19080,1,0,29.838495,-95.4464865
"1110",19219,1,0,38.997936,-105.5508905
"1111",19238,1,1,38.997936,-105.5508905
"1112",19246,1,0,33.7671945,-84.433106
"1113",19247,1,0,36.0904,-79.8573635
"1114",19332,0,1,34.166235,-106.026119
"1115",19414,1,0,29.67317,-82.3302695
"1116",19415,1,0,29.67317,-82.3302695
"1117",19419,1,0,29.67317,-82.3302695
"1118",19423,1,1,29.67317,-82.3302695
"1119",19425,1,0,29.67317,-82.3302695
"1120",19436,1,0,32.6782075,-83.1738665
"1121",19552,1,0,34.415631,-118.5032585
"1122",19835,1,0,34.415631,-118.5032585
"1123",19974,1,0,27.69868,-83.804475
"1124",19991,1,0,18.16173,-66.373128
"1125",20201,1,0,34.02079,-118.4119065
"1126",20208,1,0,34.0207895,-118.4119065
"1127",20276,1,0,41.29271,-82.2139975
"1128",20291,0,1,35.695222,-97.455741
"1129",20619,0,1,40.60307,-111.992317
"1130",20735,1,1,28.50168,-81.3677725
"1131",20798,0,1,32.767159,-96.982573
"1132",20806,0,1,36.11437,-115.198784
"1133",20815,0,1,26.682504,-80.0392615
"1134",20864,1,0,34.02079,-118.4119065
"1135",20876,1,0,34.0207895,-118.4119065
"1136",20931,0,1,40.0048655,-75.117998
"1137",20940,1,0,40.8081385,-72.757981
"1138",21229,0,1,41.8335845,-87.732013
"1139",22571,1,0,37.331159,-121.8737305
"1140",22580,1,0,32.6782075,-83.1738665
"1141",22608,1,0,36.0609645,-115.135165
"1142",22651,0,1,38.5691135,-121.358006
"1143",22656,0,1,30.24912,-81.709725
"1144",22734,1,0,32.67821,-83.1738665
"1145",22740,1,0,32.6782075,-83.1738665
"1146",22741,1,0,32.6782075,-83.1738665
"1147",22760,1,0,31.16889,-100.0768885
"1148",22810,1,0,36.84176,-76.355918
"1149",22856,0,1,33.4057545,-111.7375655
"1150",22931,1,0,40.07304,-74.7243235
"1151",22946,0,1,40.07304,-74.7243235
"1152",22951,1,0,40.07304,-74.7243235
"1153",22971,1,0,40.07304,-74.7243235
"1154",23021,1,0,40.07304,-74.7243235
"1155",23028,1,0,40.07304,-74.7243235
"1156",23051,1,0,40.07304,-74.7243235
"1157",23070,0,1,40.07304,-74.7243235
"1158",23104,1,0,40.07304,-74.7243235
"1159",23147,1,0,40.07304,-74.7243235
"1160",23153,1,0,40.07304,-74.7243235
"1161",23184,0,1,33.29521,-111.7385665
"1162",23194,0,1,40.8073635,-74.2048895
"1163",23212,1,0,32.90764,-96.621634
"1164",23221,1,0,34.79594,-82.3422685
"1165",23228,1,0,36.23291,-115.223125
"1166",23243,1,0,34.7519365,-92.131274
"1167",23292,1,0,37.510611,-77.316513
"1168",23509,1,0,33.4566,-88.336982
"1169",23525,1,0,40.034311,-76.4943355
"1170",24041,1,1,25.97211,-97.477426
"1171",24131,0,1,29.4175,-98.5406515
"1172",24163,0,1,29.417501,-98.5406515
"1173",24376,1,0,40.0048655,-75.117998
"1174",24571,1,0,32.571032,-89.876449
"1175",24933,1,0,41.58846,-81.5204785
"1176",24952,1,0,39.159193,-75.5178975
"1177",24962,1,0,40.0048655,-75.117998
"1178",24963,0,1,29.417501,-98.5406515
"1179",24965,1,0,40.953903,-73.823553
"1180",24974,1,0,40.9539,-73.823553
"1181",24975,1,0,40.953903,-73.823553
"1182",24976,1,0,40.9539,-73.823553
"1183",24978,1,0,40.953903,-73.823553
"1184",24980,1,0,40.9539,-73.823553
"1185",24984,1,0,40.9539,-73.823553
"1186",24988,1,0,40.8503475,-73.8494415
"1187",24989,1,0,40.953903,-73.823553
"1188",24991,1,0,40.953903,-73.823553
"1189",24992,1,0,40.9539,-73.823553
"1190",24993,1,0,40.9539,-73.823553
"1191",24994,1,0,40.9539,-73.823553
"1192",24995,1,0,40.953903,-73.823553
"1193",24999,1,0,40.953903,-73.823553
"1194",25004,1,0,40.953903,-73.823553
"1195",25005,1,0,40.953903,-73.823553
"1196",25007,1,0,40.9539,-73.823553
"1197",25011,1,0,40.953903,-73.823553
"1198",25012,1,0,40.9539,-73.823553
"1199",25052,1,0,38.0033755,-79.420865
"1200",25068,0,1,39.35469,-76.4727815
"1201",25156,0,1,40.00487,-75.117998
"1202",25157,0,1,40.00487,-75.117998
"1203",25176,1,0,42.7815325,-85.136626
"1204",25178,1,0,33.54224,-86.793917
"1205",25189,0,1,34.20127,-86.1599445
"1206",25200,1,0,42.83941,-78.7493365
"1207",25210,1,0,41.83358,-87.732013
"1208",25213,1,0,39.284713,-76.620482
"1209",25214,1,0,39.284713,-76.620482
"1210",25227,1,0,29.52619,-95.1271425
"1211",25355,1,0,33.8504,-84.212973
"1212",25411,0,1,26.19637,-97.7155825
"1213",25414,1,0,40.0048655,-75.117998
"1214",25428,0,1,41.818713,-72.273975
"1215",25499,0,1,41.27572,-96.053431
"1216",25562,1,0,41.27572,-96.053431
"1217",25579,0,1,36.129689,-97.0802045
"1218",25596,0,1,46.44186,-93.3613205
